8513,	12,	1,	0
8513,	30,	1,	0
8515,	12,	1,	0
8515,	30,	1,	0
8517,	26,	1,	0
8517,	23,	1,	0
8527,	12,	153,	0
8652,	30,	34,	0
8676,	9,	1,	0
8683,	9,	1,	0
8694,	26,	1,	0
8694,	30,	1,	0
8748,	12,	146,	0
8797,	12,	1,	0
8894,	4,	6,	0
8894,	34,	6,	0
9120,	12,	5,	0
9141,	4,	2,	0
9141,	34,	2,	0
9145,	34,	1,	0
9258,	12,	23,	0
9258,	18,	23,	0
9308,	12,	1,	0
9362,	12,	121,	0
9514,	12,	7,	0
9533,	27,	1,	0
9650,	27,	1,	0
9789,	19,	10,	0
9834,	19,	10,	0
9871,	19,	10,	0
9900,	12,	1,	0
9980,	27,	1,	0
9981,	12,	1,	0
9993,	27,	4,	0
9994,	12,	1,	0
9999,	12,	2,	0
10002,	27,	6,	0
51,	12,	1,	1
107,	35,	51,	1
162,	2,	15,	1
386,	34,	0,	1
439,	27,	4,	1
440,	27,	4,	1
448,	7,	1,	1
543,	27,	1,	1
546,	4,	1,	1
546,	34,	1,	1
566,	27,	1,	1
613,	12,	1,	1
624,	12,	1,	1
670,	12,	56,	1
676,	12,	1,	1
696,	12,	1,	1
715,	4,	1,	1
715,	34,	1,	1
745,	12,	1,	1
746,	12,	1,	1
788,	12,	1,	1
843,	12,	1,	1
892,	34,	169,	1
933,	12,	7,	1
959,	12,	7,	1
974,	12,	1,	1
990,	12,	56,	1
1061,	4,	0,	1
1061,	35,	0,	1
1062,	4,	1,	1
1062,	34,	1,	1
1247,	4,	1,	1
1247,	34,	1,	1
1251,	12,	1,	1
1303,	26,	212,	1
1326,	4,	1,	1
1326,	34,	1,	1
1472,	12,	1,	1
1483,	12,	5,	1
1490,	34,	5,	1
1505,	12,	4,	1
1523,	12,	1,	1
1554,	12,	0,	1
1554,	12,	0,	1
1554,	12,	0,	1
1554,	12,	0,	1
1560,	12,	6,	1
1680,	12,	320,	1
1684,	4,	1,	1
1684,	34,	1,	1
1704,	4,	0,	1
1704,	35,	0,	1
1769,	12,	1,	1
1836,	12,	1,	1
1850,	4,	6,	1
1850,	34,	6,	1
1864,	12,	1,	1
2029,	34,	5,	1
2065,	9,	1,	1
2088,	12,	1,	1
2336,	8,	385,	1
2370,	10,	1,	1
2416,	12,	0,	1
2464,	12,	1,	1
2475,	17,	0,	1
2529,	12,	1,	1
2564,	34,	1,	1
2570,	4,	0,	1
2570,	35,	0,	1
2602,	4,	1,	1
2602,	34,	1,	1
2649,	4,	1,	1
2649,	34,	1,	1
2653,	12,	6,	1
2671,	12,	1,	1
2788,	4,	1,	1
2788,	34,	1,	1
2794,	46,	1,	1
2794,	36,	1,	1
2914,	27,	1,	1
2915,	12,	1,	1
2949,	4,	1,	1
2949,	34,	1,	1
3059,	4,	1,	1
3059,	34,	1,	1
3062,	37,	4,	1
3077,	34,	1,	1
3083,	14,	0,	1
3127,	4,	1,	1
3127,	34,	1,	1
3218,	12,	1,	1
3285,	12,	1,	1
3294,	12,	1,	1
3309,	12,	5,	1
3326,	4,	1,	1
3326,	34,	1,	1
3373,	12,	128,	1
3412,	12,	1,	1
3454,	4,	1,	1
3454,	34,	1,	1
3455,	15,	1,	1
3711,	12,	1,	1
3736,	12,	1,	1
3758,	12,	24,	1
3816,	34,	1,	1
3856,	12,	1,	1
3951,	12,	1,	1
3992,	4,	1,	1
3992,	34,	1,	1
4065,	12,	1,	1
4212,	12,	1,	1
4235,	12,	1,	1
4284,	12,	1,	1
4308,	12,	1,	1
4322,	5,	241,	1
4576,	4,	1,	1
4576,	34,	1,	1
4616,	47,	277,	1
4643,	4,	2,	1
4643,	34,	2,	1
4768,	37,	1,	1
4815,	12,	227,	1
4868,	12,	1,	1
4940,	12,	2,	1
4944,	12,	207,	1
4976,	4,	1,	1
4976,	34,	1,	1
4990,	34,	1,	1
4998,	12,	97,	1
5000,	20,	152,	1
5042,	4,	1,	1
5042,	34,	1,	1
5125,	32,	4,	1
5185,	39,	4,	1
5186,	34,	4,	1
5293,	27,	2,	1
5295,	12,	7,	1
5320,	4,	1,	1
5320,	34,	1,	1
5366,	34,	1,	1
5439,	12,	1,	1
5440,	12,	1,	1
5517,	12,	1,	1
5674,	4,	12,	1
5674,	34,	12,	1
5719,	11,	310,	1
5722,	41,	121,	1
5723,	41,	0,	1
5734,	27,	1,	1
6001,	4,	0,	1
6275,	27,	1,	1
6284,	12,	1,	1
6288,	27,	1,	1
6306,	12,	1,	1
6327,	12,	1,	1
6414,	4,	1,	1
6414,	34,	1,	1
6512,	3,	94,	1
6598,	13,	331,	1
6599,	13,	0,	1
6604,	27,	1,	1
6621,	12,	5,	1
6632,	6,	0,	1
6632,	6,	0,	1
6643,	27,	1,	1
6647,	27,	1,	1
6683,	27,	3,	1
6719,	27,	4,	1
6741,	27,	1,	1
6770,	12,	1,	1
6859,	27,	1,	1
6860,	27,	1,	1
6860,	13,	1,	1
6878,	4,	1,	1
6878,	34,	1,	1
6879,	4,	0,	1
6954,	12,	7,	1
7131,	4,	0,	1
7141,	27,	6,	1
7142,	12,	6,	1
7146,	12,	1,	1
7174,	27,	7,	1
7179,	12,	48,	1
7272,	4,	1,	1
7272,	34,	1,	1
7272,	12,	1,	1
7278,	4,	1,	1
7278,	34,	1,	1
7352,	1,	0,	1
7352,	1,	0,	1
7352,	1,	0,	1
7352,	1,	0,	1
7352,	1,	0,	1
7352,	8,	0,	1
7352,	8,	0,	1
7352,	8,	0,	1
7352,	8,	0,	1
7352,	8,	0,	1
7474,	31,	1,	1
7547,	16,	97,	1
7547,	12,	97,	1
7593,	4,	1,	1
7593,	34,	1,	1
7717,	12,	1,	1
7736,	4,	1,	1
7736,	34,	1,	1
7749,	31,	1,	1
7795,	4,	12,	1
7795,	34,	12,	1
7833,	4,	1,	1
7833,	34,	1,	1
7852,	27,	7,	1
7930,	26,	1,	1
8120,	4,	1,	1
8120,	34,	1,	1
8346,	4,	1,	1
8346,	34,	1,	1
8455,	4,	3,	1
8455,	34,	3,	1
8457,	12,	141,	1
8473,	4,	1,	1
8473,	34,	1,	1
8527,	12,	1,	1
8674,	12,	1,	1
8676,	4,	1,	1
8676,	34,	1,	1
8694,	30,	34,	1
8745,	12,	1,	1
8748,	12,	1,	1
8851,	32,	146,	1
8907,	27,	1,	1
9120,	12,	1,	1
9122,	27,	1,	1
9125,	12,	1,	1
9145,	34,	386,	1
9258,	12,	1,	1
9308,	12,	23,	1
9311,	11,	0,	1
9533,	19,	2,	1
9775,	12,	23,	1
9842,	19,	10,	1
9861,	8,	0,	1
9861,	8,	0,	1
9900,	19,	10,	1
9979,	11,	249,	1
9980,	12,	4,	1
9990,	4,	1,	1
9990,	34,	1,	1
9994,	12,	4,	1
9999,	12,	1,	1
10002,	27,	1,	1
10006,	12,	1,	1
10011,	12,	1,	1
