103,	562,	0,	0
104,	199,	1,	0
105,	1785,	4,	0
106,	152,	0,	0
107,	199,	0,	0
108,	1494,	7,	0
109,	55,	89,	0
110,	152,	29,	0
111,	152,	29,	0
112,	324,	3,	0
113,	574,	3,	0
114,	1008,	3,	0
115,	152,	29,	0
116,	634,	4,	0
117,	1481,	28,	0
118,	1811,	3,	0
119,	1494,	7,	0
120,	199,	1,	0
121,	1745,	51,	0
122,	152,	29,	0
123,	667,	12,	0
124,	518,	14,	0
125,	152,	29,	0
126,	285,	21,	0
127,	548,	8,	0
128,	1493,	0,	0
129,	696,	3,	0
130,	1356,	101,	0
131,	1139,	4,	0
132,	152,	29,	0
133,	152,	29,	0
134,	152,	29,	0
135,	199,	1,	0
136,	1313,	41,	0
137,	1494,	7,	0
138,	152,	29,	0
139,	1494,	7,	0
140,	1313,	41,	0
141,	574,	3,	0
142,	284,	2,	0
143,	284,	2,	0
144,	1271,	6,	0
145,	154,	2,	0
146,	152,	29,	0
147,	152,	29,	0
148,	152,	29,	0
149,	548,	8,	0
150,	1008,	3,	0
152,	152,	29,	0
153,	152,	29,	0
154,	1494,	7,	0
155,	1313,	41,	0
156,	152,	29,	0
157,	1313,	41,	0
158,	1454,	0,	0
159,	324,	3,	0
160,	688,	1,	0
161,	666,	9,	0
162,	199,	1,	0
163,	199,	1,	0
164,	1811,	3,	0
165,	1008,	3,	0
166,	1481,	28,	0
167,	634,	4,	0
168,	632,	0,	0
169,	1703,	0,	0
170,	199,	1,	0
171,	154,	2,	0
172,	217,	5,	0
173,	152,	29,	0
174,	199,	0,	0
175,	548,	8,	0
176,	1313,	41,	0
177,	574,	3,	0
178,	1494,	7,	0
179,	1494,	0,	0
180,	1460,	11,	0
181,	1494,	7,	0
182,	152,	29,	0
183,	152,	29,	0
184,	199,	1,	0
185,	634,	4,	0
186,	1785,	4,	0
187,	5,	185,	0
188,	5,	185,	0
189,	154,	2,	0
190,	199,	1,	0
191,	634,	4,	0
192,	1007,	3,	0
193,	1091,	3,	0
194,	1785,	4,	0
195,	1703,	0,	0
196,	199,	1,	0
197,	484,	122,	0
198,	1811,	3,	0
199,	152,	29,	0
200,	152,	29,	0
201,	634,	4,	0
202,	1008,	3,	0
203,	669,	54,	0
204,	152,	29,	0
205,	1007,	3,	0
206,	1222,	0,	0
207,	1494,	7,	0
208,	1535,	22,	0
209,	152,	29,	0
210,	56,	89,	0
211,	634,	4,	0
212,	152,	29,	0
213,	683,	49,	0
214,	1453,	18,	0
215,	152,	29,	0
216,	199,	1,	0
217,	574,	3,	0
218,	1601,	21,	0
219,	1601,	21,	0
220,	634,	4,	0
221,	1494,	7,	0
222,	152,	29,	0
223,	152,	29,	0
224,	152,	0,	0
225,	1007,	7,	0
226,	574,	3,	0
227,	1008,	3,	0
228,	1139,	4,	0
229,	1007,	7,	0
230,	1494,	7,	0
231,	634,	4,	0
232,	1642,	29,	0
233,	1007,	7,	0
234,	1481,	18,	0
235,	152,	29,	0
236,	1494,	7,	0
237,	1494,	7,	0
238,	152,	0,	0
239,	1007,	7,	0
240,	199,	1,	0
241,	207,	9,	0
242,	1007,	7,	0
243,	1027,	58,	0
244,	152,	27,	0
245,	518,	14,	0
246,	574,	3,	0
247,	574,	3,	0
248,	634,	4,	0
249,	1494,	7,	0
250,	1008,	3,	0
251,	1785,	4,	0
252,	634,	4,	0
253,	1007,	7,	0
254,	1008,	3,	0
255,	152,	27,	0
256,	1811,	3,	0
257,	199,	1,	0
258,	1007,	7,	0
259,	1494,	7,	0
260,	152,	27,	0
261,	152,	27,	0
262,	634,	59,	0
263,	1494,	7,	0
264,	634,	4,	0
265,	152,	27,	0
266,	1008,	3,	0
267,	152,	27,	0
268,	1703,	0,	0
269,	1703,	0,	0
270,	574,	3,	0
271,	634,	59,	0
272,	1494,	7,	0
273,	199,	1,	0
274,	862,	32,	0
275,	1224,	15,	0
276,	916,	15,	0
277,	1007,	7,	0
278,	1007,	7,	0
279,	152,	27,	0
280,	186,	0,	0
281,	1785,	4,	0
282,	574,	3,	0
283,	1494,	7,	0
284,	1008,	3,	0
285,	634,	4,	0
286,	1453,	18,	0
287,	1494,	7,	0
288,	1288,	345,	0
289,	688,	1,	0
290,	154,	2,	0
291,	65,	68,	0
292,	574,	3,	0
293,	634,	4,	0
294,	152,	27,	0
295,	912,	232,	0
296,	669,	54,	0
297,	150,	29,	0
298,	483,	122,	0
299,	1298,	3,	0
300,	152,	27,	0
301,	199,	1,	0
302,	38,	0,	0
303,	199,	1,	0
304,	1494,	7,	0
305,	1494,	7,	0
306,	1494,	7,	0
307,	1703,	0,	0
308,	634,	4,	0
309,	440,	19,	0
310,	199,	1,	0
311,	199,	1,	0
312,	152,	27,	0
313,	152,	27,	0
314,	199,	1,	0
315,	634,	4,	0
316,	634,	4,	0
317,	196,	0,	0
318,	574,	3,	0
319,	152,	27,	0
320,	199,	1,	0
321,	1008,	3,	0
322,	152,	27,	0
323,	1008,	3,	0
324,	548,	8,	0
325,	207,	9,	0
326,	634,	4,	0
327,	688,	1,	0
328,	1053,	28,	0
329,	1785,	4,	0
330,	1494,	7,	0
331,	1703,	0,	0
332,	199,	1,	0
333,	199,	1,	0
334,	1808,	28,	0
335,	1811,	3,	0
336,	1298,	3,	0
337,	1494,	7,	0
338,	669,	54,	0
339,	877,	6,	0
340,	634,	4,	0
341,	1703,	0,	0
342,	1703,	0,	0
343,	1494,	7,	0
344,	152,	27,	0
345,	169,	3,	0
346,	152,	27,	0
347,	1703,	0,	0
348,	152,	27,	0
349,	1008,	3,	0
350,	152,	27,	0
351,	199,	0,	0
352,	636,	32,	0
353,	1481,	28,	0
354,	199,	1,	0
355,	574,	3,	0
356,	548,	58,	0
357,	183,	11,	0
358,	862,	32,	0
359,	199,	1,	0
360,	1811,	3,	0
361,	862,	32,	0
362,	1008,	3,	0
363,	481,	49,	0
364,	574,	3,	0
365,	916,	15,	0
366,	1027,	72,	0
367,	634,	4,	0
368,	634,	4,	0
369,	1628,	4,	0
370,	634,	4,	0
371,	1629,	93,	0
373,	548,	58,	0
374,	1008,	3,	0
375,	1298,	3,	0
376,	1494,	7,	0
377,	625,	3,	0
378,	634,	4,	0
379,	1008,	3,	0
380,	1494,	7,	0
381,	152,	27,	0
382,	634,	4,	0
383,	357,	166,	0
384,	1453,	18,	0
385,	1703,	0,	0
386,	199,	0,	0
387,	199,	1,	0
388,	688,	81,	0
389,	928,	1,	0
390,	1008,	3,	0
391,	1350,	3,	0
392,	1353,	0,	0
393,	217,	5,	0
394,	152,	27,	0
395,	1129,	6,	0
396,	634,	4,	0
397,	199,	1,	0
398,	634,	4,	0
399,	862,	22,	0
400,	152,	27,	0
401,	152,	27,	0
402,	794,	8,	0
403,	634,	4,	0
404,	152,	27,	0
405,	1494,	7,	0
406,	199,	1,	0
407,	324,	3,	0
408,	574,	3,	0
409,	696,	3,	0
410,	1489,	18,	0
411,	217,	5,	0
412,	217,	5,	0
413,	207,	9,	0
414,	1628,	4,	0
415,	199,	1,	0
416,	1703,	0,	0
417,	199,	1,	0
418,	574,	3,	0
419,	207,	9,	0
420,	1298,	3,	0
421,	1494,	7,	0
422,	1298,	3,	0
423,	55,	89,	0
424,	1494,	7,	0
425,	574,	3,	0
426,	669,	54,	0
427,	1298,	3,	0
428,	574,	3,	0
429,	634,	4,	0
430,	634,	4,	0
431,	634,	4,	0
432,	548,	58,	0
433,	152,	27,	0
434,	152,	27,	0
435,	207,	9,	0
436,	574,	3,	0
437,	1494,	7,	0
438,	548,	0,	0
441,	1494,	7,	0
442,	1008,	3,	0
443,	152,	27,	0
444,	152,	27,	0
445,	1007,	4,	0
446,	1008,	3,	0
447,	152,	27,	0
448,	199,	0,	0
449,	1481,	28,	0
450,	481,	49,	0
451,	574,	3,	0
452,	1007,	4,	0
453,	199,	1,	0
454,	199,	1,	0
455,	634,	4,	0
456,	152,	27,	0
457,	150,	27,	0
458,	207,	9,	0
459,	574,	3,	0
460,	1007,	4,	0
461,	1008,	3,	0
462,	1298,	3,	0
463,	152,	27,	0
464,	152,	27,	0
465,	199,	1,	0
466,	199,	1,	0
467,	634,	4,	0
468,	199,	1,	0
469,	154,	2,	0
470,	1456,	44,	0
471,	152,	27,	0
472,	1811,	3,	0
473,	1298,	3,	0
474,	65,	68,	0
475,	410,	87,	0
476,	152,	0,	0
477,	688,	3,	0
478,	199,	1,	0
479,	1227,	3,	0
480,	688,	9,	0
481,	152,	27,	0
482,	207,	9,	0
483,	881,	0,	0
484,	634,	4,	0
485,	574,	3,	0
486,	688,	192,	0
487,	669,	54,	0
488,	688,	37,	0
489,	1494,	7,	0
490,	548,	58,	0
491,	1494,	7,	0
492,	634,	4,	0
493,	152,	27,	0
494,	1811,	3,	0
495,	669,	54,	0
496,	925,	3,	0
497,	440,	19,	0
498,	696,	3,	0
499,	688,	81,	0
500,	154,	2,	0
501,	1385,	28,	0
502,	1395,	3,	0
503,	1494,	7,	0
504,	688,	81,	0
505,	1007,	4,	0
506,	152,	27,	0
507,	574,	3,	0
508,	634,	4,	0
509,	217,	5,	0
510,	574,	3,	0
511,	667,	1,	0
512,	152,	27,	0
513,	152,	27,	0
514,	1494,	7,	0
515,	199,	1,	0
516,	199,	1,	0
517,	324,	3,	0
518,	1224,	15,	0
519,	634,	4,	0
520,	1007,	4,	0
521,	1395,	9,	0
522,	913,	15,	0
523,	150,	27,	0
524,	81,	48,	0
525,	479,	5,	0
526,	199,	1,	0
527,	518,	14,	0
528,	199,	1,	0
529,	199,	1,	0
530,	152,	27,	0
531,	634,	4,	0
532,	1007,	4,	0
533,	1494,	7,	0
534,	574,	3,	0
535,	1154,	3,	0
536,	1008,	3,	0
537,	207,	9,	0
538,	634,	4,	0
539,	688,	18,	0
540,	65,	0,	0
541,	169,	3,	0
542,	207,	9,	0
544,	634,	4,	0
545,	1007,	4,	0
546,	199,	0,	0
548,	1703,	0,	0
549,	546,	3,	0
550,	666,	18,	0
551,	410,	87,	0
552,	634,	4,	0
553,	1494,	7,	0
554,	1454,	265,	0
555,	1674,	302,	0
556,	152,	27,	0
557,	152,	27,	0
559,	1755,	163,	0
560,	152,	27,	0
561,	1007,	4,	0
562,	264,	109,	0
563,	688,	18,	0
564,	1494,	7,	0
565,	217,	5,	0
566,	634,	4,	0
567,	634,	4,	0
568,	1007,	4,	0
570,	65,	7,	0
571,	65,	7,	0
572,	199,	1,	0
573,	65,	2,	0
574,	574,	3,	0
575,	65,	0,	0
576,	776,	21,	0
577,	152,	27,	0
579,	1489,	9,	0
580,	65,	2,	0
581,	143,	9,	0
582,	1350,	3,	0
583,	1350,	3,	0
584,	1755,	163,	0
585,	440,	19,	0
586,	152,	27,	0
587,	199,	1,	0
588,	574,	3,	0
589,	1703,	0,	0
590,	548,	58,	0
591,	925,	3,	0
592,	1395,	37,	0
593,	169,	3,	0
594,	324,	3,	0
595,	634,	4,	0
596,	1350,	3,	0
597,	1008,	3,	0
598,	150,	96,	0
599,	669,	54,	0
600,	65,	2,	0
601,	199,	1,	0
602,	199,	1,	0
603,	199,	1,	0
604,	1494,	7,	0
605,	1494,	7,	0
606,	65,	172,	0
607,	183,	11,	0
608,	152,	27,	0
609,	1007,	4,	0
610,	1008,	3,	0
611,	1350,	3,	0
612,	1481,	18,	0
613,	217,	5,	0
614,	65,	200,	0
615,	1350,	3,	0
616,	669,	54,	0
617,	152,	27,	0
618,	152,	27,	0
619,	634,	4,	0
620,	913,	15,	0
621,	1390,	28,	0
622,	1481,	28,	0
623,	150,	72,	0
624,	1714,	56,	0
625,	1395,	81,	0
626,	424,	61,	0
627,	152,	27,	0
628,	199,	1,	0
629,	169,	3,	0
630,	217,	5,	0
631,	199,	1,	0
632,	324,	3,	0
633,	199,	1,	0
634,	169,	3,	0
635,	169,	0,	0
636,	574,	3,	0
637,	1463,	11,	0
638,	1027,	72,	0
639,	1008,	3,	0
640,	1494,	7,	0
641,	1535,	22,	0
642,	152,	27,	0
643,	1395,	81,	0
644,	199,	1,	0
645,	634,	4,	0
646,	574,	3,	0
647,	634,	4,	0
648,	984,	9,	0
649,	1008,	3,	0
650,	1703,	0,	0
651,	199,	1,	0
652,	65,	83,	0
653,	154,	2,	0
654,	207,	9,	0
655,	207,	9,	0
656,	1703,	0,	0
657,	880,	6,	0
658,	324,	3,	0
659,	574,	3,	0
660,	1008,	3,	0
661,	779,	257,	0
662,	518,	14,	0
663,	926,	22,	0
664,	169,	3,	0
665,	1549,	6,	0
667,	199,	1,	0
668,	199,	1,	0
669,	207,	9,	0
671,	1271,	6,	0
672,	1494,	7,	0
673,	152,	27,	0
674,	1007,	4,	0
675,	65,	167,	0
677,	634,	4,	0
678,	879,	6,	0
679,	926,	22,	0
680,	925,	3,	0
681,	1008,	3,	0
682,	143,	25,	0
683,	1007,	14,	0
684,	634,	4,	0
685,	984,	0,	0
686,	152,	27,	0
687,	152,	27,	0
688,	207,	9,	0
690,	154,	2,	0
691,	984,	9,	0
692,	1450,	51,	0
693,	199,	1,	0
694,	199,	1,	0
695,	975,	18,	0
697,	424,	61,	0
698,	548,	58,	0
699,	140,	0,	0
700,	199,	1,	0
701,	1494,	7,	0
702,	1335,	142,	0
703,	1008,	3,	0
704,	574,	3,	0
705,	925,	3,	0
707,	1158,	43,	0
708,	152,	27,	0
709,	154,	2,	0
710,	207,	9,	0
711,	217,	5,	0
712,	518,	14,	0
713,	1535,	22,	0
714,	143,	37,	0
715,	1704,	115,	0
716,	634,	4,	0
717,	1481,	115,	0
718,	1007,	4,	0
719,	1494,	7,	0
720,	293,	115,	0
721,	1481,	115,	0
722,	913,	15,	0
723,	913,	15,	0
724,	983,	9,	0
725,	199,	1,	0
726,	548,	0,	0
727,	1548,	6,	0
728,	669,	54,	0
729,	1703,	0,	0
730,	65,	83,	0
731,	199,	1,	0
732,	152,	12,	0
733,	688,	18,	0
734,	1494,	7,	0
735,	1299,	14,	0
736,	634,	4,	0
737,	1299,	14,	0
738,	1517,	33,	0
739,	548,	8,	0
740,	666,	18,	0
741,	440,	19,	0
742,	634,	4,	0
743,	1007,	4,	0
744,	183,	11,	0
746,	1535,	22,	0
747,	634,	4,	0
748,	199,	1,	0
749,	1007,	4,	0
750,	1008,	3,	0
751,	410,	3,	0
752,	1386,	90,	0
753,	548,	58,	0
754,	634,	4,	0
755,	86,	3,	0
756,	217,	5,	0
757,	143,	37,	0
758,	199,	1,	0
759,	207,	9,	0
760,	481,	49,	0
761,	199,	1,	0
762,	1007,	4,	0
763,	634,	4,	0
764,	86,	3,	0
765,	688,	18,	0
766,	1703,	0,	0
767,	1599,	41,	0
768,	1298,	3,	0
769,	1503,	3,	0
770,	983,	3,	0
771,	1494,	7,	0
772,	574,	3,	0
773,	688,	0,	0
774,	1353,	125,	0
775,	637,	24,	0
776,	1703,	0,	0
777,	63,	1,	0
778,	1703,	0,	0
779,	1703,	0,	0
780,	86,	0,	0
781,	195,	66,	0
782,	195,	66,	0
783,	210,	1,	0
784,	481,	0,	0
785,	1007,	0,	0
786,	1313,	36,	0
787,	1350,	0,	0
789,	1553,	31,	0
790,	1535,	22,	0
791,	634,	4,	0
792,	574,	3,	0
793,	1347,	28,	0
794,	152,	12,	0
795,	207,	9,	0
796,	1007,	4,	0
797,	1445,	4,	0
798,	199,	1,	0
799,	199,	1,	0
800,	140,	4,	0
801,	630,	304,	0
802,	634,	4,	0
803,	635,	4,	0
804,	35,	100,	0
805,	65,	83,	0
806,	65,	83,	0
807,	574,	3,	0
808,	1694,	83,	0
809,	574,	3,	0
810,	1007,	4,	0
811,	634,	4,	0
812,	143,	37,	0
813,	1490,	18,	0
814,	324,	3,	0
815,	1498,	231,	0
816,	634,	4,	0
817,	65,	110,	0
818,	1503,	1,	0
819,	1494,	7,	0
820,	1526,	28,	0
821,	634,	4,	0
822,	1299,	14,	0
823,	1007,	4,	0
824,	1390,	28,	0
825,	1334,	142,	0
826,	1481,	28,	0
827,	199,	1,	0
828,	983,	9,	0
829,	1450,	51,	0
830,	574,	3,	0
831,	688,	18,	0
832,	65,	0,	0
833,	634,	4,	0
834,	1008,	3,	0
835,	1126,	87,	0
836,	574,	3,	0
837,	574,	3,	0
838,	138,	22,	0
839,	65,	83,	0
840,	634,	4,	0
841,	1007,	4,	0
842,	1494,	7,	0
843,	178,	56,	0
844,	410,	3,	0
845,	634,	4,	0
846,	1007,	4,	0
847,	1450,	51,	0
848,	86,	3,	0
849,	111,	193,	0
850,	1385,	28,	0
851,	199,	0,	0
852,	152,	12,	0
853,	1494,	7,	0
854,	1535,	22,	0
855,	199,	1,	0
856,	199,	1,	0
857,	410,	3,	0
858,	1549,	6,	0
859,	152,	12,	0
860,	199,	1,	0
861,	634,	4,	0
862,	324,	3,	0
863,	410,	3,	0
864,	1008,	3,	0
865,	324,	3,	0
866,	1007,	4,	0
867,	1545,	0,	0
868,	1481,	28,	0
869,	1494,	7,	0
870,	154,	2,	0
871,	688,	18,	0
872,	1549,	6,	0
873,	410,	3,	0
874,	65,	68,	0
875,	574,	3,	0
876,	143,	25,	0
877,	154,	2,	0
878,	199,	1,	0
879,	1007,	4,	0
880,	1705,	9,	0
881,	983,	9,	0
882,	1494,	7,	0
883,	1008,	3,	0
884,	696,	3,	0
885,	199,	1,	0
886,	207,	9,	0
887,	410,	3,	0
888,	65,	83,	0
889,	1007,	4,	0
890,	154,	2,	0
891,	410,	3,	0
893,	154,	2,	0
894,	199,	1,	0
895,	1481,	28,	0
896,	1008,	3,	0
897,	324,	3,	0
898,	152,	12,	0
899,	154,	2,	0
900,	1334,	142,	0
902,	65,	178,	0
903,	410,	3,	0
904,	154,	2,	0
905,	634,	4,	0
906,	1390,	28,	0
907,	634,	4,	0
908,	975,	18,	0
909,	1008,	3,	0
910,	440,	19,	0
911,	1494,	7,	0
912,	1494,	7,	0
913,	1007,	4,	0
914,	1535,	22,	0
915,	975,	18,	0
916,	1481,	28,	0
917,	143,	18,	0
918,	199,	1,	0
919,	1494,	7,	0
920,	859,	18,	0
921,	199,	0,	0
922,	1526,	28,	0
923,	1385,	28,	0
924,	634,	4,	0
925,	975,	18,	0
926,	111,	2,	0
927,	574,	3,	0
928,	1494,	7,	0
929,	154,	2,	0
930,	199,	1,	0
931,	1008,	3,	0
932,	207,	9,	0
934,	629,	18,	0
935,	1454,	262,	0
936,	199,	1,	0
937,	1494,	7,	0
938,	154,	2,	0
939,	207,	9,	0
940,	1027,	72,	0
941,	152,	12,	0
942,	634,	4,	0
943,	574,	3,	0
944,	1481,	28,	0
945,	324,	3,	0
946,	440,	19,	0
947,	666,	18,	0
948,	574,	3,	0
949,	975,	18,	0
950,	1007,	4,	0
951,	226,	9,	0
952,	230,	9,	0
953,	688,	18,	0
954,	1489,	18,	0
955,	1495,	22,	0
956,	1535,	22,	0
957,	152,	0,	0
958,	199,	1,	0
960,	1008,	3,	0
961,	983,	9,	0
962,	1087,	47,	0
963,	1348,	16,	0
964,	1494,	7,	0
965,	154,	2,	0
966,	207,	9,	0
967,	1494,	7,	0
968,	284,	2,	0
969,	1494,	7,	0
970,	143,	192,	0
971,	634,	4,	0
972,	152,	0,	0
973,	284,	2,	0
975,	199,	1,	0
976,	574,	3,	0
977,	1008,	3,	0
978,	919,	15,	0
979,	152,	12,	0
980,	1494,	7,	0
981,	199,	1,	0
982,	1078,	3,	0
983,	207,	9,	0
984,	199,	1,	0
985,	1008,	3,	0
986,	574,	3,	0
987,	199,	1,	0
988,	199,	1,	0
989,	1494,	7,	0
990,	199,	1,	0
991,	1007,	4,	0
992,	199,	1,	0
993,	574,	3,	0
994,	284,	2,	0
995,	199,	1,	0
996,	199,	1,	0
997,	1348,	34,	0
998,	1811,	147,	0
999,	1007,	4,	0
1000,	1481,	28,	0
1001,	215,	309,	0
1002,	634,	4,	0
1003,	60,	89,	0
1004,	284,	2,	0
1005,	816,	34,	0
1006,	152,	12,	0
1007,	1348,	34,	0
1008,	975,	18,	0
1009,	199,	1,	0
1010,	440,	19,	0
1011,	195,	66,	0
1012,	574,	3,	0
1013,	1008,	3,	0
1014,	207,	9,	0
1015,	1008,	3,	0
1016,	1550,	17,	0
1017,	574,	3,	0
1018,	1535,	22,	0
1019,	1298,	3,	0
1020,	1553,	31,	0
1021,	1737,	21,	0
1022,	1811,	21,	0
1023,	637,	24,	0
1024,	152,	12,	0
1025,	207,	25,	0
1026,	1503,	33,	0
1027,	199,	1,	0
1028,	143,	37,	0
1029,	794,	32,	0
1030,	1494,	7,	0
1031,	1007,	4,	0
1032,	621,	1,	0
1033,	199,	1,	0
1034,	199,	1,	0
1035,	152,	12,	0
1036,	199,	1,	0
1037,	1517,	33,	0
1038,	199,	0,	0
1039,	152,	12,	0
1040,	152,	12,	0
1041,	199,	0,	0
1042,	1703,	0,	0
1043,	574,	3,	0
1044,	284,	2,	0
1045,	152,	12,	0
1046,	1447,	267,	0
1047,	1703,	0,	0
1048,	975,	18,	0
1049,	1008,	3,	0
1050,	1087,	47,	0
1051,	1313,	36,	0
1052,	1494,	7,	0
1053,	1809,	240,	0
1054,	1313,	36,	0
1055,	284,	2,	0
1056,	634,	4,	0
1057,	1494,	7,	0
1058,	167,	300,	0
1059,	199,	1,	0
1060,	548,	58,	0
1061,	199,	0,	0
1062,	199,	1,	0
1063,	1494,	7,	0
1064,	293,	18,	0
1065,	1007,	4,	0
1066,	5,	107,	0
1067,	1008,	3,	0
1068,	1008,	3,	0
1069,	199,	1,	0
1070,	574,	3,	0
1071,	650,	2,	0
1072,	199,	1,	0
1073,	1173,	18,	0
1074,	634,	4,	0
1075,	1481,	28,	0
1076,	1390,	28,	0
1077,	1176,	18,	0
1078,	1412,	3,	0
1079,	1517,	33,	0
1080,	1313,	36,	0
1081,	1298,	3,	0
1082,	284,	2,	0
1083,	440,	19,	0
1084,	574,	3,	0
1085,	547,	28,	0
1086,	207,	9,	0
1087,	574,	3,	0
1088,	152,	12,	0
1089,	152,	12,	0
1090,	167,	167,	0
1091,	199,	1,	0
1092,	1007,	4,	0
1093,	1027,	72,	0
1094,	688,	18,	0
1095,	1703,	0,	0
1096,	152,	12,	0
1097,	152,	12,	0
1098,	324,	3,	0
1099,	548,	58,	0
1100,	199,	1,	0
1101,	199,	1,	0
1102,	634,	4,	0
1103,	1007,	4,	0
1104,	574,	3,	0
1105,	86,	1,	0
1106,	629,	18,	0
1107,	1503,	33,	0
1108,	199,	1,	0
1109,	284,	2,	0
1110,	1007,	4,	0
1111,	1304,	28,	0
1112,	574,	3,	0
1113,	634,	4,	0
1114,	1494,	7,	0
1115,	1494,	7,	0
1116,	1517,	33,	0
1117,	1503,	15,	0
1118,	152,	12,	0
1119,	634,	4,	0
1120,	1503,	15,	0
1121,	548,	58,	0
1122,	567,	288,	0
1123,	207,	9,	0
1124,	574,	3,	0
1125,	1298,	3,	0
1126,	1481,	0,	0
1127,	199,	1,	0
1128,	1703,	0,	0
1129,	198,	7,	0
1130,	199,	1,	0
1131,	791,	0,	0
1132,	199,	0,	0
1133,	152,	12,	0
1134,	1087,	47,	0
1135,	199,	1,	0
1136,	152,	12,	0
1137,	199,	1,	0
1138,	199,	1,	0
1139,	152,	12,	0
1140,	207,	9,	0
1141,	152,	12,	0
1142,	634,	4,	0
1143,	688,	295,	0
1144,	859,	18,	0
1145,	1460,	21,	0
1146,	1503,	33,	0
1147,	324,	3,	0
1148,	592,	3,	0
1149,	1298,	3,	0
1150,	284,	2,	0
1151,	152,	12,	0
1152,	634,	4,	0
1153,	1007,	4,	0
1154,	152,	12,	0
1155,	574,	3,	0
1156,	574,	3,	0
1157,	199,	1,	0
1158,	574,	3,	0
1159,	1703,	0,	0
1160,	207,	9,	0
1161,	592,	3,	0
1162,	152,	12,	0
1163,	1526,	28,	0
1164,	152,	12,	0
1165,	1481,	18,	0
1166,	574,	3,	0
1167,	152,	0,	0
1168,	634,	4,	0
1169,	199,	1,	0
1170,	199,	1,	0
1171,	1811,	3,	0
1172,	152,	12,	0
1173,	1503,	33,	0
1174,	1503,	33,	0
1175,	217,	5,	0
1176,	983,	9,	0
1177,	574,	3,	0
1178,	152,	12,	0
1179,	1811,	3,	0
1180,	1494,	7,	0
1181,	1007,	4,	0
1182,	1503,	33,	0
1183,	284,	2,	0
1184,	634,	4,	0
1185,	1743,	34,	0
1186,	816,	34,	0
1187,	152,	12,	0
1188,	199,	1,	0
1189,	244,	5,	0
1190,	199,	1,	0
1191,	1703,	0,	0
1192,	1703,	0,	0
1193,	1703,	0,	0
1194,	1703,	0,	0
1195,	1481,	0,	0
1196,	152,	12,	0
1197,	250,	34,	0
1198,	239,	118,	0
1199,	574,	3,	0
1200,	634,	4,	0
1201,	199,	1,	0
1202,	199,	1,	0
1203,	199,	1,	0
1204,	1087,	47,	0
1205,	199,	1,	0
1206,	284,	2,	0
1207,	574,	3,	0
1208,	152,	12,	0
1209,	217,	5,	0
1210,	574,	3,	0
1211,	1008,	3,	0
1212,	1503,	33,	0
1213,	1503,	33,	0
1214,	284,	2,	0
1215,	1297,	73,	0
1216,	637,	24,	0
1217,	199,	1,	0
1218,	666,	18,	0
1219,	1703,	0,	0
1220,	199,	1,	0
1221,	199,	1,	0
1222,	1313,	36,	0
1223,	152,	12,	0
1224,	487,	50,	0
1225,	142,	25,	0
1226,	637,	24,	0
1227,	574,	3,	0
1228,	1027,	3,	0
1229,	574,	3,	0
1230,	152,	12,	0
1231,	634,	4,	0
1232,	199,	1,	0
1233,	686,	18,	0
1234,	152,	12,	0
